"Season","DayNum","TeamID","OTeamID","Score","OScore","Loc","NumOT","FGM","FGA","FGperc","eFGperc","TrueShot","PPP","FGM2","FGA2","FG2perc","FG2Freq","FGM3","FGA3","FG3perc","FG3Freq","FTM","FTA","FTperc","FTFreq","FTrate","OR","DR","Rebperc","OffRebperc","Ast","AstRatio","TO","AstTO","TOperc","Stl","STLperc","Blk","Blkperc","PF","PFperc","Pace","Poss","Off_rating","Def_rating","Net_rating","OFGM","OFGA","OFGperc","OeFGperc","OTrueShot","OPPP","OFGM2","OFGA2","OFG2perc","OFG2Freq","OFGM3","OFGA3","OFG3perc","OFG3Freq","OFTM","OFTA","OFTperc","OFTFreq","OFTrate","O_OR","ODR","ORebperc","O_OffRebperc","OAst","OAstRatio","OTO","OAstTO","OTOperc","OStl","OSTLperc","OBlk","OBlkperc","OPF","OPFperc","OPoss","O_Off_rating","ODef_rating","ONet_rating","OTop_seeded_teams","Winner","TeamName"
2019,71,1438,1439,81,59,"H",0,31,53,58.49,70.75,72.79,142.48,18,29,62.07,54.72,13,24,54.17,45.28,6,6,100,10.55,11.32,8,19,58.7,36.36,18,58.06,9,200,15.83,4,7.26,2,4.55,10,22.73,111.925,56.85,142.48,107.13,35.35,19,44,43.18,51.14,57.3,107.13,12,23,52.17,52.27,7,21,33.33,47.73,14,17,82.35,30.87,38.64,6,13,41.3,24,10,52.63,9,111.11,16.34,6,10.55,1,1.89,10,18.87,55.075,107.13,142.48,-35.35,1,1,"Virginia"
2019,75,1438,1181,70,72,"A",0,28,53,52.83,55.66,57.87,112.77,25,36,69.44,67.92,3,17,17.65,32.08,11,17,64.71,27.39,32.08,7,23,48.39,28,8,28.57,8,100,12.89,4,6.28,4,7.84,20,39.22,125.8,62.075,112.77,112.99,-0.219999999999999,26,51,50.98,52.94,55.69,112.99,24,37,64.86,72.55,2,14,14.29,27.45,18,31,58.06,48.65,60.78,10,22,51.61,40,6,23.08,8,75,12.55,5,8.05,1,1.89,18,33.96,63.725,112.99,112.77,0.219999999999999,1,0,"Virginia"
2019,78,1438,1448,68,45,"H",0,22,57,38.6,44.74,51.33,109.72,15,36,41.67,63.16,7,21,33.33,36.84,17,21,80.95,33.88,36.84,12,29,52.56,34.29,14,63.64,7,200,11.29,6,10.11,6,10.91,15,27.27,121.3,61.975,109.72,75.85,33.87,17,55,30.91,36.36,38.74,75.85,11,31,35.48,56.36,6,24,25,43.64,5,7,71.43,11.8,12.73,10,27,47.44,26.32,10,58.82,11,90.91,18.54,5,8.07,3,5.26,18,31.58,59.325,75.85,109.72,-33.87,0,1,"Virginia"
2019,82,1438,1323,82,55,"A",0,35,67,52.24,58.21,58.5,133.71,27,49,55.1,73.13,8,18,44.44,26.87,4,7,57.14,11.41,10.45,11,34,57.69,34.38,12,34.29,2,600,3.26,2,3.24,5,8.2,9,14.75,123.125,61.325,133.71,89,44.71,22,61,36.07,42.62,42.62,89,14,32,43.75,52.46,8,29,27.59,47.54,3,8,37.5,12.94,13.11,10,23,42.31,25.64,10,45.45,7,142.86,11.33,1,1.63,3,4.48,8,11.94,61.8,89,133.71,-44.71,0,1,"Virginia"
2019,85,1438,1301,66,65,"A",0,24,52,46.15,50,54.67,99.96,20,42,47.62,80.77,4,10,40,19.23,14,19,73.68,28.78,36.54,11,28,52.7,39.29,15,62.5,16,93.75,24.23,2,3.03,6,9.38,22,34.38,132,66.025,99.96,98.52,1.44,22,64,34.38,39.84,44.37,98.52,15,38,39.47,59.38,7,26,26.92,40.62,14,21,66.67,31.83,32.81,16,19,47.3,38.1,10,45.45,8,125,12.13,8,12.12,4,7.69,16,30.77,65.975,98.52,99.96,-1.44,0,1,"Virginia"
2019,89,1438,1274,56,46,"H",0,22,52,42.31,48.08,49.65,95.32,16,35,45.71,67.31,6,17,35.29,32.69,6,10,60,17.02,19.23,12,30,63.64,40,16,72.73,14,114.29,23.83,5,8.46,6,12,10,20,117.875,58.75,95.32,77.8,17.52,17,50,34,38,40.64,77.8,13,29,44.83,58,4,21,19.05,42,8,15,53.33,25.37,30,5,19,36.36,15.15,6,35.29,7,85.71,11.84,6,10.21,2,3.85,14,26.92,59.125,77.8,95.32,-17.52,0,1,"Virginia"
2019,96,1438,1181,71,81,"H",0,28,60,46.67,55,56.28,112.12,18,36,50,60,10,24,41.67,40,5,7,71.43,11.05,11.67,14,14,52.83,43.75,15,53.57,14,107.14,22.11,8,12.71,5,11.11,17,37.78,126.25,63.325,112.12,128.72,-16.6,26,45,57.78,72.22,73.48,128.72,13,24,54.17,53.33,13,21,61.9,46.67,16,23,69.57,36.55,51.11,8,17,47.17,42.11,18,69.23,15,120,23.84,12,18.95,5,8.33,9,15,62.925,128.72,112.12,16.6,1,0,"Virginia"
2019,98,1438,1314,69,61,"A",0,24,45,53.33,65.56,65.19,113.96,13,25,52,55.56,11,20,55,44.44,10,18,55.56,29.73,40,3,24,41.54,14.29,16,66.67,10,160,16.52,5,8.29,6,9.23,11,16.92,120.875,60.55,113.96,101.12,12.84,23,65,35.38,42.31,44.8,101.12,14,35,40,53.85,9,30,30,46.15,6,7,85.71,11.6,10.77,16,22,58.46,38.1,17,73.91,8,212.5,13.26,2,3.3,3,6.67,14,31.11,60.325,101.12,113.96,-12.84,1,1,"Virginia"
2019,103,1438,1323,60,54,"H",0,19,52,36.54,44.23,50.44,98.24,11,29,37.93,55.77,8,23,34.78,44.23,14,17,82.35,27.83,32.69,7,29,52.17,21.21,12,63.16,8,150,13.1,5,8.22,4,7.27,6,10.91,121.875,61.075,98.24,88.82,9.42,19,55,34.55,41.82,46.14,88.82,11,25,44,45.45,8,30,26.67,54.55,8,8,100,13.16,14.55,7,26,47.83,19.44,8,42.11,9,88.89,14.8,6,9.82,3,5.77,13,25,60.8,88.82,98.24,-9.42,0,1,"Virginia"
2019,105,1438,1439,64,58,"A",0,23,50,46,57,57.89,109.03,12,23,52.17,46,11,27,40.74,54,7,12,58.33,20.44,24,10,21,52.54,37.04,14,60.87,13,107.69,22.15,5,8.45,4,6.9,15,25.86,117.875,58.7,109.03,98.01,11.02,23,58,39.66,42.24,45.51,98.01,20,30,66.67,51.72,3,28,10.71,48.28,9,13,69.23,21.97,22.41,13,15,47.46,37.14,9,39.13,8,112.5,13.52,9,15.33,2,4,12,24,59.175,98.01,109.03,-11.02,1,1,"Virginia"
2019,110,1438,1257,64,52,"A",0,26,56,46.43,48.21,52.98,110.82,24,39,61.54,69.64,2,17,11.76,30.36,10,10,100,17.32,17.86,8,31,58.21,26.67,12,46.15,5,240,8.66,2,3.52,7,12.73,12,21.82,114.55,57.75,110.82,91.55,19.27,17,55,30.91,41.82,44.43,91.55,5,22,22.73,40,12,33,36.36,60,6,8,75,14.08,14.55,7,21,41.79,18.42,10,58.82,5,200,8.8,2,3.46,3,5.36,12,21.43,56.8,91.55,110.82,-19.27,1,1,"Virginia"
2019,114,1438,1210,81,51,"H",0,30,54,55.56,63.89,65.88,137.11,21,37,56.76,68.52,9,17,52.94,31.48,12,17,70.59,28.78,31.48,11,30,66.13,45.83,17,56.67,8,212.5,13.54,3,4.97,5,8.93,9,16.07,119.4,59.075,137.11,84.54,52.57,21,56,37.5,41.96,43.16,84.54,16,39,41.03,69.64,5,17,29.41,30.36,4,7,57.14,11.6,12.5,6,15,33.87,17.14,7,33.33,7,100,11.6,4,6.77,3,5.56,13,24.07,60.325,84.54,137.11,-52.57,0,1,"Virginia"
2019,117,1438,1338,73,49,"H",0,24,41,58.54,69.51,73.29,122.69,15,25,60,60.98,9,16,56.25,39.02,16,20,80,33.61,48.78,1,24,51.02,5.88,14,58.33,10,140,16.81,9,14.96,1,2.27,16,36.36,119.675,59.5,122.69,81.43,41.26,17,44,38.64,45.45,49.28,81.43,11,25,44,56.82,6,19,31.58,43.18,9,13,69.23,21.6,29.55,5,19,48.98,18.52,12,70.59,15,80,24.93,6,10.08,2,4.88,18,43.9,60.175,81.43,122.69,-41.26,0,1,"Virginia"
2019,119,1438,1393,79,53,"A",0,28,51,54.9,72.55,70.74,131.17,10,26,38.46,50.98,18,25,72,49.02,5,11,45.45,18.26,21.57,7,28,51.47,30.43,21,75,11,190.91,18.26,7,12.02,8,14.04,16,28.07,118.45,60.225,131.17,91.03,40.14,19,57,33.33,40.35,42.85,91.03,11,32,34.38,56.14,8,25,32,43.86,7,11,63.64,18.89,19.3,14,19,48.53,36.84,8,42.11,10,80,17.17,9,14.94,4,7.84,13,25.49,58.225,91.03,131.17,-40.14,1,1,"Virginia"
2019,124,1438,1257,73,68,"H",0,23,57,40.35,50.88,55.1,121.72,11,29,37.93,50.88,12,28,42.86,49.12,15,21,71.43,35.01,36.84,11,20,43.66,32.35,13,56.52,4,325,6.67,7,11.65,6,10.71,15,26.79,120.05,59.975,121.72,113.19,8.53,23,56,41.07,49.11,53.56,113.19,14,31,45.16,55.36,9,25,36,44.64,13,17,76.47,28.3,30.36,14,26,56.34,42.42,7,30.43,10,70,16.65,2,3.33,3,5.26,20,35.09,60.075,113.19,121.72,-8.53,1,1,"Virginia"
2019,129,1438,1301,76,56,"N",0,25,48,52.08,62.5,65.88,121.7,15,27,55.56,56.25,10,21,47.62,43.75,16,22,72.73,35.23,45.83,5,28,53.23,21.74,18,72,9,200,14.41,7,11.31,1,2.04,19,38.78,124.325,62.45,121.7,90.51,31.19,19,49,38.78,41.84,46.67,90.51,16,29,55.17,59.18,3,20,15,40.82,15,25,60,40.4,51.02,8,21,46.77,26.67,6,31.58,9,66.67,14.55,3,4.8,3,6.25,18,37.5,61.875,90.51,121.7,-31.19,0,1,"Virginia"
2019,130,1438,1199,59,69,"N",0,22,53,41.51,46.23,50.24,98.05,17,29,58.62,54.72,5,24,20.83,45.28,10,13,76.92,21.6,24.53,7,13,36.36,22.58,8,36.36,8,100,13.29,5,8.75,2,4.35,17,36.96,117.3,60.175,98.05,120.79,-22.74,26,46,56.52,63.04,65.59,120.79,20,30,66.67,65.22,6,16,37.5,34.78,11,15,73.33,26.26,32.61,9,26,63.64,45,10,38.46,13,76.92,22.76,3,4.99,3,5.66,16,30.19,57.125,120.79,98.05,22.74,1,0,"Virginia"
2019,4,1397,1418,87,65,"H",0,34,63,53.97,61.11,63.71,126.64,25,42,59.52,66.67,9,21,42.86,33.33,10,12,83.33,17.47,19.05,11,29,54.79,37.93,27,79.41,11,245.45,16.01,3,4.37,4,6.35,15,23.81,137.35,68.7,126.64,94.68,31.96,25,63,39.68,46.03,46.99,94.68,17,38,44.74,60.32,8,25,32,39.68,7,14,50,20.39,22.22,13,20,45.21,34.21,11,44,12,91.67,17.48,7,10.19,1,1.59,16,25.4,68.65,94.68,126.64,-31.96,0,1,"Tennessee"
2019,8,1397,1210,66,53,"H",0,19,48,39.58,43.75,50.99,96.99,15,36,41.67,75,4,12,33.33,25,24,38,63.16,55.84,79.17,11,33,54.32,37.93,12,63.16,13,92.31,19.1,6,8.45,4,6.9,19,32.76,139.025,68.05,96.99,74.67,22.32,16,58,27.59,30.17,39.41,74.67,13,39,33.33,67.24,3,19,15.79,32.76,18,21,85.71,29.59,36.21,11,26,45.68,26.19,5,31.25,14,35.71,19.73,6,8.82,2,4.17,30,62.5,70.975,74.67,96.99,-22.32,0,1,"Tennessee"
2019,16,1397,1257,92,81,"N",0,34,63,53.97,60.32,62.16,122.87,26,41,63.41,65.08,8,22,36.36,34.92,16,25,64,33.39,39.68,10,28,54.29,34.48,22,64.71,10,220,13.36,5,6.63,8,13.56,19,32.2,150.275,74.875,122.87,107.43,15.44,26,59,44.07,53.39,58.22,107.43,15,31,48.39,52.54,11,28,39.29,47.46,18,24,75,31.83,40.68,9,23,45.71,27.27,15,57.69,14,107.14,18.57,7,9.35,3,4.76,21,33.33,75.4,107.43,122.87,-15.44,1,1,"Tennessee"
2019,18,1397,1242,81,87,"N",0,31,75,41.33,46,49.1,96.34,24,48,50,64,7,27,25.93,36,12,17,70.59,20.22,22.67,13,27,48.19,29.55,19,61.29,14,135.71,16.65,5,6.16,4,6.67,25,41.67,165.225,84.075,96.34,107.21,-10.87,30,60,50,54.17,58.03,107.21,25,43,58.14,71.67,5,17,29.41,28.33,22,34,64.71,41.9,56.67,11,32,51.81,36.67,13,43.33,16,81.25,19.72,6,7.14,2,2.67,18,24,81.15,107.21,96.34,10.87,1,0,"Tennessee"
2019,23,1397,1184,95,67,"H",0,35,69,50.72,55.8,59.38,120.44,28,41,68.29,59.42,7,28,25,40.58,18,25,72,31.7,36.23,18,32,60.98,52.94,24,68.57,16,150,20.29,5,6.26,5,8.47,20,33.9,158.75,78.875,120.44,83.88,36.56,21,59,35.59,42.37,47.86,83.88,13,30,43.33,50.85,8,29,27.59,49.15,17,25,68,31.3,42.37,11,21,39.02,28.95,11,52.38,20,55,25.04,13,16.48,0,0,23,33.33,79.875,83.88,120.44,-36.56,0,1,"Tennessee"
2019,27,1397,1394,79,51,"H",0,26,49,53.06,60.2,65.83,113.06,19,32,59.38,65.31,7,17,41.18,34.69,20,25,80,35.78,51.02,4,32,54.55,17.39,20,76.92,13,153.85,18.6,10,14.74,6,10.17,7,11.86,137.725,69.875,113.06,75.17,37.89,19,59,32.2,39.83,41.37,75.17,10,34,29.41,57.63,9,25,36,42.37,4,6,66.67,8.84,10.17,8,22,45.45,20,10,52.63,14,71.43,20.63,6,8.59,1,2.04,19,38.78,67.85,75.17,113.06,-37.89,0,1,"Tennessee"
2019,34,1397,1211,76,73,"N",0,29,72,40.28,48.61,49.74,112.18,17,43,39.53,59.72,12,29,41.38,40.28,6,10,60,14.76,13.89,16,23,48.75,37.21,22,75.86,7,314.29,10.33,2,2.94,4,6.78,16,27.12,135.775,67.75,112.18,107.31,4.87,27,59,45.76,51.69,54.19,107.31,20,41,48.78,69.49,7,18,38.89,30.51,12,19,63.16,27.93,32.2,11,30,51.25,34.38,14,51.85,11,127.27,16.17,4,5.9,2,2.78,17,23.61,68.025,107.31,112.18,-4.87,1,1,"Tennessee"
2019,40,1397,1272,102,92,"A",0,27,52,51.92,60.58,70.6,126.16,18,28,64.29,53.85,9,24,37.5,46.15,39,46,84.78,56.9,88.46,11,31,55.26,44,21,77.78,18,116.67,22.26,4,5.1,9,11.69,22,28.57,159.3,80.85,126.16,117.27,8.89,33,77,42.86,49.35,53.07,117.27,23,48,47.92,62.34,10,29,34.48,37.66,16,22,72.73,28.04,28.57,18,16,44.74,40.91,21,63.64,9,233.33,11.47,10,12.37,2,3.85,35,67.31,78.45,117.27,126.16,-8.89,0,1,"Tennessee"
2019,44,1397,1359,83,70,"H",0,33,57,57.89,62.28,63.07,121.17,28,43,65.12,75.44,5,14,35.71,24.56,12,20,60,29.2,35.09,7,29,48,29.17,22,66.67,9,244.44,13.14,7,10.08,4,6.35,17,26.98,137.95,68.5,121.17,100.79,20.38,23,63,36.51,42.06,48.16,100.79,16,40,40,63.49,7,23,30.43,36.51,17,22,77.27,31.68,34.92,16,23,52,40,13,56.52,12,108.33,17.28,7,10.22,2,3.51,17,29.82,69.45,100.79,121.17,-20.38,0,1,"Tennessee"
2019,47,1397,1448,83,64,"H",0,32,60,53.33,55.83,59.94,125.81,29,47,61.7,78.33,3,13,23.08,21.67,16,21,76.19,31.83,35,9,25,54.84,32.14,17,53.12,5,340,7.58,3,4.73,4,7.41,21,38.89,129.425,65.975,125.81,100.87,24.94,22,54,40.74,45.37,50.25,100.87,17,31,54.84,57.41,5,23,21.74,42.59,15,22,68.18,34.67,40.74,9,19,45.16,28.12,13,59.09,8,162.5,12.61,4,6.06,2,3.33,18,30,63.45,100.87,125.81,-24.94,0,1,"Tennessee"
2019,54,1397,1399,96,53,"H",0,37,58,63.79,67.24,70.92,132.51,33,50,66,86.21,4,8,50,13.79,18,22,81.82,30.37,37.93,9,29,58.46,42.86,25,67.57,13,192.31,17.94,10,14.18,12,21.05,16,28.07,142.95,72.45,132.51,75.18,57.33,21,57,36.84,42.11,40.27,75.18,15,38,39.47,66.67,6,19,31.58,33.33,5,20,25,28.37,35.09,13,14,41.54,36.11,11,52.38,17,64.71,24.11,8,11.04,1,1.72,15,25.86,70.5,75.18,132.51,-57.33,0,1,"Tennessee"
2019,61,1397,1208,96,50,"H",0,34,64,53.12,57.81,63.63,129.12,28,46,60.87,71.88,6,18,33.33,28.12,22,26,84.62,34.97,40.62,11,34,60,36.67,25,73.53,9,277.78,12.1,5,7.06,7,13.21,23,43.4,145.175,74.35,129.12,70.6,58.52,17,53,32.08,33.02,38.53,70.6,16,33,48.48,62.26,1,20,5,37.74,15,27,55.56,38.12,50.94,9,21,40,25,8,47.06,14,57.14,19.77,6,8.07,2,3.12,21,32.81,70.825,70.6,129.12,-58.52,0,1,"Tennessee"
2019,64,1397,1281,87,63,"A",0,31,58,53.45,59.48,64.69,127.99,24,39,61.54,67.24,7,19,36.84,32.76,18,21,85.71,30.89,36.21,11,27,56.72,40.74,12,38.71,11,109.09,16.18,5,7.3,6,10.53,19,33.33,136.475,67.975,127.99,91.97,36.02,21,57,36.84,43.86,47.87,91.97,13,35,37.14,61.4,8,22,36.36,38.6,13,20,65,29.2,35.09,13,16,43.28,36.11,12,57.14,15,80,21.9,3,4.41,3,5.17,19,32.76,68.5,91.97,127.99,-36.02,0,1,"Tennessee"
2019,68,1397,1196,78,67,"A",0,29,55,52.73,60.91,63.77,120.65,20,32,62.5,58.18,9,23,39.13,41.82,11,14,78.57,21.66,25.45,10,26,56.25,38.46,15,51.72,13,115.38,20.11,7,10.45,3,5.56,19,35.19,131.625,64.65,120.65,100.04,20.61,19,54,35.19,46.3,52.97,100.04,7,22,31.82,40.74,12,32,37.5,59.26,17,21,80.95,31.35,38.89,9,19,43.75,25.71,11,57.89,12,91.67,17.92,4,6.19,1,1.82,16,29.09,66.975,100.04,120.65,-20.61,1,1,"Tennessee"
2019,71,1397,1116,106,87,"H",0,30,57,52.63,62.28,71.47,131.64,19,39,48.72,68.42,11,18,61.11,31.58,35,39,89.74,48.43,68.42,12,22,50.75,44.44,19,63.33,17,111.76,21.11,9,11.19,3,4.48,17,25.37,160.975,80.525,131.64,108.14,23.5,32,67,47.76,55.22,56.73,108.14,22,41,53.66,61.19,10,26,38.46,38.81,13,22,59.09,27.35,32.84,16,17,49.25,45.71,16,50,19,84.21,23.62,9,11.18,1,1.75,28,49.12,80.45,108.14,131.64,-23.5,0,1,"Tennessee"
2019,75,1397,1104,71,68,"H",0,28,64,43.75,46.09,49.97,102.01,25,52,48.08,81.25,3,12,25,18.75,12,16,75,22.99,25,11,25,46.75,30.56,16,57.14,9,177.78,12.93,6,8.75,7,11.86,18,30.51,138.15,69.6,102.01,99.2,2.81,25,59,42.37,50.85,50.81,99.2,15,33,45.45,55.93,10,26,38.46,44.07,8,18,44.44,26.26,30.51,12,29,53.25,35.29,13,52,13,100,18.96,3,4.31,4,6.25,20,31.25,68.55,99.2,102.01,-2.81,0,1,"Tennessee"
2019,79,1397,1435,88,83,"A",0,27,58,46.55,50.86,61.04,115.49,22,38,57.89,65.52,5,20,25,34.48,29,32,90.62,41.99,55.17,5,25,47.62,16.13,16,59.26,8,200,10.5,5,6.41,7,11.67,20,33.33,154.175,76.2,115.49,106.44,9.05,30,60,50,58.33,59.94,106.44,20,39,51.28,65,10,21,47.62,35,13,21,61.9,26.93,35,7,26,52.38,23.33,17,56.67,15,113.33,19.24,5,6.56,3,5.17,29,50,77.975,106.44,115.49,-9.05,0,1,"Tennessee"
2019,82,1397,1452,83,66,"H",0,29,61,47.54,52.46,57.29,105.93,23,45,51.11,73.77,6,16,37.5,26.23,19,26,73.08,33.18,42.62,11,22,47.14,34.38,19,65.52,16,118.75,20.42,10,13.06,5,9.09,19,34.55,154.9,78.35,105.93,86.22,19.71,24,55,43.64,50.91,52.45,86.22,16,34,47.06,61.82,8,21,38.1,38.18,10,18,55.56,23.51,32.73,11,26,52.86,35.48,14,58.33,24,58.33,31.35,9,11.49,5,8.2,25,40.98,76.55,86.22,105.93,-19.71,0,1,"Tennessee"
2019,85,1397,1376,92,70,"A",0,36,64,56.25,61.72,63.19,130.5,29,45,64.44,70.31,7,19,36.84,29.69,13,20,65,28.37,31.25,13,26,55.71,46.43,17,47.22,10,170,14.18,8,11.3,4,7.02,20,35.09,141.275,70.5,130.5,98.9,31.6,23,57,40.35,46.49,50.17,98.9,16,35,45.71,61.4,7,22,31.82,38.6,17,29,58.62,40.97,50.88,14,17,44.29,41.18,7,30.43,14,50,19.78,4,5.67,3,4.69,19,29.69,70.775,98.9,130.5,-31.6,0,1,"Tennessee"
2019,89,1397,1401,93,76,"A",0,40,62,64.52,71.77,72.93,141.12,31,42,73.81,67.74,9,20,45,32.26,4,4,100,6.07,6.45,6,27,53.23,27.27,28,70,8,350,12.14,5,7.28,5,7.58,14,21.21,134.6,65.9,141.12,110.63,30.49,29,66,43.94,53.03,53.31,110.63,17,39,43.59,59.09,12,27,44.44,40.91,6,12,50,17.47,18.18,13,16,46.77,35.14,16,55.17,10,160,14.56,3,4.55,2,3.23,8,12.9,68.7,110.63,141.12,-30.49,0,1,"Tennessee"
2019,92,1397,1281,72,60,"H",0,26,53,49.06,53.77,58.67,112.46,21,38,55.26,71.7,5,15,33.33,28.3,15,19,78.95,29.68,35.85,6,28,48.57,22.22,19,73.08,8,237.5,12.5,5,7.84,9,13.85,11,16.92,127.825,64.025,112.46,94.04,18.42,23,65,35.38,41.54,43.78,94.04,15,38,39.47,58.46,8,27,29.63,41.54,6,8,75,12.54,12.31,14,22,51.43,33.33,11,47.83,9,122.22,14.11,2,3.12,2,3.77,13,24.53,63.8,94.04,112.46,-18.42,0,1,"Tennessee"
2019,96,1397,1196,73,61,"H",0,28,53,52.83,58.49,60.79,111.28,22,39,56.41,73.58,6,14,42.86,26.42,11,16,68.75,24.39,30.19,8,23,48.44,32,17,60.71,13,130.77,19.82,2,3.14,4,6.78,16,27.12,129.2,65.6,111.28,95.91,15.37,21,59,35.59,42.37,46.18,95.91,13,33,39.39,55.93,8,26,30.77,44.07,11,16,68.75,25.16,27.12,15,18,51.56,39.47,11,52.38,12,91.67,18.87,6,9.15,5,9.43,19,35.85,63.6,95.91,111.28,-15.37,1,1,"Tennessee"
2019,100,1397,1376,85,73,"H",0,34,69,49.28,55.8,58.6,121.78,25,49,51.02,71.01,9,20,45,28.99,8,8,100,11.46,11.59,13,27,54.79,37.14,22,64.71,10,220,14.33,5,7.5,7,11.11,10,15.87,136.5,69.8,121.78,109.45,12.33,26,63,41.27,52.38,53.46,109.45,12,40,30,63.49,14,23,60.87,36.51,7,12,58.33,17.99,19.05,12,21,45.21,32.43,17,65.38,10,170,14.99,6,8.6,5,7.25,9,13.04,66.7,109.45,121.78,-12.33,0,1,"Tennessee"
2019,103,1397,1246,69,86,"A",0,24,59,40.68,46.61,51.55,102.15,17,34,50,57.63,7,25,28,42.37,14,18,77.78,26.65,30.51,9,17,40,25.71,11,45.83,9,122.22,13.32,4,5.91,1,1.89,25,47.17,135.225,67.55,102.15,127.08,-24.93,29,53,54.72,59.43,63.68,127.08,24,40,60,75.47,5,13,38.46,24.53,23,33,69.7,48.76,62.26,12,27,60,50,14,48.28,11,127.27,16.25,6,8.88,6,10.17,15,25.42,67.675,127.08,102.15,24.93,1,0,"Tennessee"
2019,106,1397,1435,58,46,"H",0,23,56,41.07,46.43,48.37,93.14,17,35,48.57,62.5,6,21,28.57,37.5,6,9,66.67,14.45,16.07,9,31,54.79,27.27,13,56.52,11,118.18,17.66,6,9.55,4,7.14,11,19.64,125.125,62.275,93.14,73.19,19.95,18,56,32.14,38.39,39.22,73.19,11,33,33.33,58.93,7,23,30.43,41.07,3,6,50,9.55,10.71,8,25,45.21,21.05,11,61.11,12,91.67,19.09,6,9.63,1,1.79,15,26.79,62.85,73.19,93.14,-19.95,0,1,"Tennessee"
2019,110,1397,1261,80,82,"A",0,30,67,44.78,50.75,54.02,105.82,22,45,48.89,67.16,8,22,36.36,32.84,12,16,75,21.16,23.88,13,30,53.75,35.14,10,33.33,14,71.43,18.52,4,5.43,3,4.62,22,33.85,149.325,75.6,105.82,111.22,-5.40000000000001,25,65,38.46,44.62,52.14,111.22,17,40,42.5,61.54,8,25,32,38.46,24,31,77.42,42.05,47.69,13,24,46.25,32.5,8,32,7,114.29,9.49,7,9.26,1,1.49,17,25.37,73.725,111.22,105.82,5.40000000000001,1,0,"Tennessee"
2019,114,1397,1279,73,71,"A",0,29,56,51.79,54.46,57.9,106.41,26,43,60.47,76.79,3,13,23.08,23.21,12,16,75,23.32,28.57,4,28,50,14.81,16,55.17,9,177.78,13.12,7,10.28,3,5.17,14,24.14,136.725,68.6,106.41,104.22,2.19,24,58,41.38,49.14,54.95,104.22,15,35,42.86,60.34,9,23,39.13,39.66,14,15,93.33,22.02,25.86,7,25,50,20.59,14,58.33,10,140,14.68,5,7.29,2,3.57,17,30.36,68.125,104.22,106.41,-2.19,1,1,"Tennessee"
2019,117,1397,1246,71,52,"H",0,27,62,43.55,50,52.08,108.15,19,40,47.5,64.52,8,22,36.36,35.48,9,14,64.29,21.33,22.58,8,28,48,22.86,15,55.56,5,300,7.62,8,12.16,5,11.36,22,50,131.425,65.65,108.15,79.06,29.09,14,44,31.82,37.5,45.81,79.06,9,25,36,56.82,5,19,26.32,43.18,19,29,65.52,44.09,65.91,9,30,52,30,11,78.57,17,64.71,25.85,3,4.57,5,8.06,16,25.81,65.775,79.06,108.15,-29.09,1,1,"Tennessee"
2019,120,1397,1280,71,54,"H",0,26,61,42.62,47.54,51.84,102.79,20,38,52.63,62.3,6,23,26.09,37.7,13,17,76.47,24.61,27.87,15,29,52.38,42.86,17,65.38,15,113.33,21.72,12,17.53,8,14.04,13,22.81,137.525,69.075,102.79,78.89,23.9,19,57,33.33,36.84,40.49,78.89,15,41,36.59,71.93,4,16,25,28.07,12,22,54.55,32.14,38.6,16,24,47.62,42.11,8,42.11,17,47.06,24.84,9,13.03,1,1.64,14,22.95,68.45,78.89,102.79,-23.9,1,1,"Tennessee"
2019,124,1397,1120,80,84,"A",0,29,61,47.54,54.92,58.79,120.12,20,33,60.61,54.1,9,28,32.14,45.9,13,16,81.25,24.02,26.23,15,24,59.09,46.88,14,48.28,13,107.69,19.52,3,4.59,3,5.36,18,32.14,132,66.6,120.12,128.44,-8.31999999999999,26,56,46.43,58.04,63.1,128.44,13,22,59.09,39.29,13,34,38.24,60.71,19,24,79.17,36.7,42.86,7,20,40.91,23.33,16,61.54,5,320,7.65,11,16.52,3,4.92,16,26.23,65.4,128.44,120.12,8.31999999999999,1,0,"Tennessee"
2019,130,1397,1280,83,76,"N",0,34,66,51.52,55.3,57.16,125.52,29,55,52.73,83.33,5,11,45.45,16.67,10,15,66.67,22.68,22.73,16,24,53.33,50,21,61.76,9,233.33,13.61,10,14.81,7,11.29,14,22.58,133.625,66.125,125.52,112.59,12.93,28,62,45.16,52.42,53.67,112.59,19,37,51.35,59.68,9,25,36,40.32,11,20,55,29.63,32.26,15,20,46.67,44.12,11,39.29,11,100,16.3,6,9.07,4,6.06,18,27.27,67.5,112.59,125.52,-12.93,1,1,"Tennessee"
2019,131,1397,1246,82,78,"N",0,26,56,46.43,55.36,61.19,128.38,16,35,45.71,62.5,10,21,47.62,37.5,20,25,80,39.14,44.64,10,19,47.54,33.33,13,50,6,216.67,9.39,6,9.23,4,7.14,18,32.14,128.9,63.875,128.38,119.95,8.42999999999999,30,56,53.57,58.04,60.6,119.95,25,45,55.56,80.36,5,11,45.45,19.64,13,19,68.42,29.22,33.93,11,21,52.46,42.31,17,56.67,11,154.55,16.92,5,7.83,2,3.57,20,35.71,65.025,119.95,128.38,-8.42999999999999,1,1,"Tennessee"
